"","car_specs","price","mileage","stringAsFactors"
"361","2024 Ford F-150 TREMOR | ECOBOOST | TOW/HAUL | ALLOY WHEELS","$64,867",NA,FALSE
"362","2024 Audi Q3 Komfort 45 TFSI quattro | Audi pre-sense | Parking","$44,745",NA,FALSE
"363","2024 Mazda CX-50 Meridian Edition AWD","$52,571",NA,FALSE
"364","2024 GMC Sierra 1500 Pro","$56,744",NA,FALSE
"365","2024 Ram 1500 Classic Warlock Crew 4x4 V6","$56,947",NA,FALSE
"366","2024 Jeep Wrangler 4xe SPORT S 12.3'' Screen LEDs Rear Cross–Path Detecti","$58,698",NA,FALSE
"367","2024 Volkswagen Atlas Cross Sport Highline 2.0 TSI 4MOTION","$60,712",NA,FALSE
"368","2024 Mercedes-Benz EQB PARKING PKG + 360 CAMERA | COMFORT SUSPENSION","$63,410",NA,FALSE
"369","2024 Acura ZDX Type S","$85,540",NA,FALSE
"370","2024 Hyundai Elantra Preferred w/Tech Package","$28,124",NA,FALSE
"371","2024 Hyundai Elantra Preferred w/Tech Package","$28,124",NA,FALSE
"372","2024 Nissan Kicks SV","$28,135",NA,FALSE
"373","2024 Nissan Kicks SV","$28,135",NA,FALSE
"374","2024 Jeep Wagoneer Series II Carbide-Convenience Group I/Heavy Duty T","$91,759",NA,FALSE
"375","2024 Nissan Kicks SV","$28,135",NA,FALSE
"376","2024 Nissan Kicks SV","$28,135",NA,FALSE
"377","2024 Nissan Kicks SV","$28,176",NA,FALSE
"378","2024 Nissan Kicks SV","$28,176",NA,FALSE
"379","2024 Nissan Kicks SV","$28,176",NA,FALSE
"380","2024 Nissan Kicks SV","$28,176",NA,FALSE
"381","2024 Nissan Kicks SV","$28,176",NA,FALSE
"382","2024 Nissan Kicks SV | DEMO","$28,283",NA,FALSE
"383","2024 Mitsubishi RVR ES","$28,298",NA,FALSE
"384","2024 BMW I4 Gran Coupe EDrive35 BMW SALES EVENT  LIMITED TIME OFFER","$70,147",NA,FALSE
"385","2024 Mitsubishi RVR ES","$28,298",NA,FALSE
"386","2024 Mitsubishi RVR ES","$28,298",NA,FALSE
"387","2024 Mitsubishi RVR ES","$28,298",NA,FALSE
"388","2024 Hyundai Kona 2.0L Essential","$28,299",NA,FALSE
"389","2024 Hyundai Venue Ultimate","$28,310",NA,FALSE
"390","2024 Hyundai Venue ULTIMATE","$28,324",NA,FALSE
"391","2024 Hyundai Venue ULTIMATE","$28,324",NA,FALSE
"392","2024 Hyundai Venue ULTIMATE","$28,324",NA,FALSE
"393","2024 Hyundai Venue ULTIMATE","$28,324",NA,FALSE
"394","2024 Jeep Compass Sport 4x4","$40,352",NA,FALSE
"395","2024 Hyundai Venue ULTIMATE","$28,324",NA,FALSE
"396","2024 Kia Forte IN STOCK! EX|HTD STS|WRLSS CHRGR|16"" ALLYS|SFTY","$28,385",NA,FALSE
"397","2024 Nissan Kicks SV Remote Starter | Keyless Entry | Heated Seats","$28,414",NA,FALSE
"398","2024 Nissan Kicks SV Remote Starter |Keyless Entry | Heated Seats","$28,414",NA,FALSE
"399","2024 Nissan Kicks SV Remote Starter | Keyless Entry | Heated Seats","$28,414",NA,FALSE
"400","2024 Mitsubishi RVR ES FWD IN-STOCK | FWD","$28,427",NA,FALSE
"401","2024 Mitsubishi RVR ES","$28,448",NA,FALSE
"402","2024 Kia Forte EX Premium","$28,495",NA,FALSE
"403","2024 Mitsubishi RVR ES FWD IN-STOCK | FWD","$28,577",NA,FALSE
"404","2024 Ram 3500 Big Horn-Dually/Night Edition/Bed Utility/Level 2","$100,990",NA,FALSE
"405","2024 Toyota Corolla LE CVT","$28,596",NA,FALSE
"406","2024 Mitsubishi RVR ES FWD","$28,628",NA,FALSE
"407","2024 Subaru Crosstrek Convenience","$28,654",NA,FALSE
"408","2024 Nissan Kicks SR  - Heated Seats -  Remote Start - $187 B/W SR -","$28,678",NA,FALSE
"409","2024 Mitsubishi RVR ES AWC","$28,698",NA,FALSE
"410","2024 Mitsubishi RVR ES AWC","$28,698",NA,FALSE
"411","2024 Nissan Kicks SV","$28,721",NA,FALSE
"412","2024 Nissan Kicks SR","$28,738",NA,FALSE
"413","2024 Nissan Sentra SV","$28,746",NA,FALSE
"414","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"415","2024 Mitsubishi RVR ES","$28,748",NA,FALSE
"416","2024 Mitsubishi RVR ES FWD","$28,778",NA,FALSE
"417","2024 Mitsubishi RVR ES FWD","$28,778",NA,FALSE
"418","2024 Nissan Sentra SV | DEMO","$28,803",NA,FALSE
"419","2024 Nissan Kicks SR","$28,838",NA,FALSE
"420","2024 Subaru Impreza Convenience AWD","$28,860",NA,FALSE
"421","2024 Kia Seltos LX AWD | Blindspot Alrt | Htd Seat | Android Auto","$28,885",NA,FALSE
"422","2024 Kia Seltos LX AWD | Blindspot Alrt | Htd Seat | Android Auto","$28,885",NA,FALSE
"423","2024 Nissan Sentra SV","$28,898",NA,FALSE
"424","2024 Ram 3500 Limited","$121,555",NA,FALSE
"425","2024 Nissan Sentra SV","$28,898",NA,FALSE
"426","2024 Mitsubishi RVR ES FWD","$28,928",NA,FALSE
"427","2024 Mitsubishi RVR ES AWC","$28,948",NA,FALSE
"428","2020 Mercedes-Benz A-Class A 220","$28,990",NA,FALSE
"429","2024 Nissan Kicks SR FWD","$29,070",NA,FALSE
"430","2024 Toyota Corolla LE CVT","$29,074",NA,FALSE
"431","2024 Toyota Corolla LE CVT","$29,074",NA,FALSE
"432","2024 Mitsubishi RVR ES AWC","$29,098",NA,FALSE
"433","2024 Mitsubishi RVR ES AWC","$29,098",NA,FALSE
"434","2024 Mercedes-Benz EQE EQE350","$94,771",NA,FALSE
"435","2024 Mitsubishi RVR ES AWC","$29,148",NA,FALSE
"436","2024 Nissan Sentra SV","$29,148",NA,FALSE
"437","2024 Nissan Sentra SV","$29,148",NA,FALSE
"438","2024 Nissan Sentra SV","$29,148",NA,FALSE
"439","2024 Nissan Sentra SV","$29,148",NA,FALSE
"440","2024 Nissan Sentra SV","$29,148",NA,FALSE
"441","2024 Nissan Kicks SR FWD","$29,178",NA,FALSE
"442","2024 Toyota Corolla Hybrid LE","$29,179",NA,FALSE
"443","2024 Mitsubishi RVR ES AWC","$29,248",NA,FALSE
"444","2024 Jeep Grand Cherokee Altitude 4x4","$59,481",NA,FALSE
"445","2024 Subaru Impreza Convenience","$29,270",NA,FALSE
"446","2024 Nissan Kicks SR FWD","$29,328",NA,FALSE
"447","2024 Nissan Kicks","$29,334",NA,FALSE
"448","2024 Hyundai Venue Ultimate","$29,366",NA,FALSE
"449","2024 Hyundai Venue Ultimate","$29,366",NA,FALSE
"450","2024 Hyundai Venue Ultimate","$29,366",NA,FALSE
"451","2024 Hyundai Venue Ultimate","$29,366",NA,FALSE
"452","2024 Hyundai Venue Ultimate","$29,366",NA,FALSE
"453","2024 Toyota Corolla Cross L AWD - NOT FOR SALE - TEST DRIVE UNIT","$29,389",NA,FALSE
"454","2024 Jeep Wrangler SAHARAH | BRAND NEW | AUTO | STEPS | LED LIGHTS","$54,359",NA,FALSE
"455","2024 Mitsubishi RVR ES AWC","$29,398",NA,FALSE
"456","2024 Kia Seltos LX AWD | Blindspot Alrt | Htd Seat | Android Auto","$29,445",NA,FALSE
"457","2024 Kia Seltos LX AWD | Blindspot Alrt | Htd Seat | Android Auto","$29,445",NA,FALSE
"458","2024 Kia Seltos LX AWD | Blindspot Alrt | Htd Seat | Android Auto","$29,445",NA,FALSE
"459","2024 Buick Envista Preferred- Heated Steering Wheel | Remote Start","$29,574",NA,FALSE
"460","2024 Chevrolet TrailBlazer LS","$29,577",NA,FALSE
"461","2024 Nissan Kicks SR FWD","$29,578",NA,FALSE
"462","2023 Mazda MX-30 GT","$29,590",NA,FALSE
"463","2024 Mitsubishi RVR ES FWD","$29,606",NA,FALSE
"464","2024 Mercedes-Benz GLB250 GLB250","$64,619",NA,FALSE
"465","2024 Mitsubishi RVR ES AWC| APPLE CARPLAY/ANDROID AUTO| HEATED SEATS","$29,674",NA,FALSE
"466","2024 Toyota Corolla Hybrid LE CVT- Factory Order","$29,685",NA,FALSE
"467","2024 Mitsubishi RVR ES FWD","$29,756",NA,FALSE
"468","2024 Mitsubishi RVR ES FWD","$29,756",NA,FALSE
"469","2024 Nissan Kicks SR Remote Start | Heated Seats | Heated Steering W","$29,764",NA,FALSE
"470","2024 Nissan Kicks SR Remote Start | Heated Seats | Heated Steering W","$29,764",NA,FALSE
"471","2024 Nissan Kicks SR Remote Start | Heated Seats | Heated Steering W","$29,764",NA,FALSE
"472","2024 Nissan Kicks SR Remote Start | Heated Seats | Heated Steering W","$29,764",NA,FALSE
"473","2024 Buick Envista Preferred- Heated Steering Wheel | Remote Start","$29,789",NA,FALSE
"474","2024 Ram 1500 Sport, Rebel Level 2 Equipment Group, Class IV hit","$61,969",NA,FALSE
"475","2024 Mitsubishi RVR ES AWC","$29,803",NA,FALSE
"476","2024 Mitsubishi RVR ES AWC","$29,803",NA,FALSE
"477","2024 Nissan Sentra SV Moonroof","$29,805",NA,FALSE
"478","2024 Nissan Sentra SV Moonroof","$29,805",NA,FALSE
"479","2024 Mitsubishi RVR ES FWD","$29,906",NA,FALSE
"480","2024 Mitsubishi RVR ES FWD","$29,906",NA,FALSE
"481","2024 Ford Ranger SPORT APP PKG | TOW | ECOBOOST | BOARDS","$51,245",NA,FALSE
"482","2024 Ford Escape Plug-in Hybrid PANO/ROOF,TOW PKG,SAVE $$$$","$40,568",NA,FALSE
"483","2024 Honda CR-V SPORT","$44,606",NA,FALSE
"484","2024 Mazda CX-50 GT AWD","$47,571",NA,FALSE
"485","2023 Ram 1500 Classic Express Crew 4x4 V6","$50,331",NA,FALSE
"486","2024 Jeep Wrangler Sahara 4 Door 4x4| TECH GROUP| SAFETY GROUP|","$58,240",NA,FALSE
"487","2024 Audi Q5 Progressiv 45 TFSI CarPlay | Pre Sense | Heated Wh","$67,142",NA,FALSE
"488","2024 Chrysler Pacifica Hybrid PINNACLE Panoroof 360 Camera Vented Seats","$71,198",NA,FALSE
"489","2024 Ford F-150 Platinum","$97,035",NA,FALSE
"490","2024 Mitsubishi RVR ES FWD","$29,906",NA,FALSE
"491","2024 Mitsubishi RVR ES FWD","$29,906",NA,FALSE
"492","2024 Nissan Sentra SV","$29,996",NA,FALSE
"493","2024 Kia Forte IN-STOCK! EX+ | SUNROOF | 17 "" ALLYS | WRLSS CHRGR","$30,080",NA,FALSE
"494","2024 Jeep Compass Sport 4x4","$40,352",NA,FALSE
"495","2024 Buick Envista Preferred","$30,092",NA,FALSE
"496","2024 Mitsubishi RVR ES AWC","$30,103",NA,FALSE
"497","2024 Hyundai Elantra Luxury","$30,124",NA,FALSE
"498","2024 Toyota Corolla Cross L FWD","$30,214",NA,FALSE
"499","2024 Chevrolet Trax LT","$30,221",NA,FALSE
"500","2024 Mitsubishi RVR ES AWC","$30,253",NA,FALSE
"501","2024 Mitsubishi RVR ES AWC","$30,253",NA,FALSE
"502","2024 Mitsubishi RVR ES AWC","$30,253",NA,FALSE
"503","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$30,316",NA,FALSE
"504","2024 Jeep Wrangler 4-Door Rubicon-Xtreme 35 Tire pkg/Dual Top/ALPINE","$70,080",NA,FALSE
"505","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$30,343",NA,FALSE
"506","2020 Mercedes-Benz C-Class C 300 | Tech Package | Premium Package | Premium P","$30,388",NA,FALSE
"507","2024 Hyundai Kona ESSENTIAL 2.0L  AWD","$30,395",NA,FALSE
"508","2024 Nissan Sentra SR | CVT | SUNROOF | HEATED STEERING WHEEL","$30,398",NA,FALSE
"509","2024 Mitsubishi RVR ES","$30,448",NA,FALSE
"510","2024 Mitsubishi RVR ES","$30,448",NA,FALSE
"511","2024 Mitsubishi RVR ES","$30,448",NA,FALSE
"512","2024 Mitsubishi RVR ES","$30,448",NA,FALSE
"513","2024 Buick Envista Preferred","$30,482",NA,FALSE
"514","2024 Ram 1500 BRAND NEW | SPORT APPEARENCE | CREW | 4X4 | HEMI","$53,995",NA,FALSE
"515","2024 Nissan Sentra SR","$30,498",NA,FALSE
"516","2024 Nissan Sentra SR","$30,498",NA,FALSE
"517","2024 Nissan Sentra SR","$30,498",NA,FALSE
"518","2024 Nissan Sentra SR CVT","$30,533",NA,FALSE
"519","2024 Nissan Sentra SR CVT","$30,551",NA,FALSE
"520","2024 Kia Forte EX PREMIUM","$30,594",NA,FALSE
"521","2024 Nissan Sentra SR CVT","$30,648",NA,FALSE
"522","2024 Nissan Sentra SR CVT","$30,648",NA,FALSE
"523","2024 Nissan Sentra SR CVT","$30,648",NA,FALSE
"524","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"525","2024 Nissan Sentra SR CVT","$30,666",NA,FALSE
"526","2024 Nissan Sentra SR CVT","$30,666",NA,FALSE
"527","2024 Kia Seltos LX","$30,680",NA,FALSE
"528","2024 Nissan Sentra SR","$30,708",NA,FALSE
"529","2024 Toyota Corolla Cross L FWD","$30,714",NA,FALSE
"530","2024 Mitsubishi RVR ES","$30,748",NA,FALSE
"531","2024 Nissan Sentra SR","$30,748",NA,FALSE
"532","2024 Mitsubishi RVR ES AWC","$30,778",NA,FALSE
"533","2024 Mitsubishi RVR ES AWC","$30,778",NA,FALSE
"534","2024 Mercedes-Benz EQE EQE350","$94,771",NA,FALSE
"535","2024 Mitsubishi Eclipse Cross ES S-AWC","$30,798",NA,FALSE
"536","2024 Nissan Sentra SR","$30,843",NA,FALSE
"537","2024 Nissan Sentra SR","$30,849",NA,FALSE
"538","2023 Hyundai Kona 2.0L Preferred","$30,888",NA,FALSE
"539","2024 Mitsubishi RVR ES AWC","$30,928",NA,FALSE
"540","2024 Mitsubishi Eclipse Cross ES S-AWC","$30,948",NA,FALSE
"541","2024 Mitsubishi Eclipse Cross ES","$30,948",NA,FALSE
"542","2024 Nissan Sentra SR","$30,958",NA,FALSE
"543","2024 Chevrolet Malibu LS","$30,999",NA,FALSE
"544","2024 Ram 3500 Big Horn-Dually/Night Edition/Bed Utility/Level 2","$100,990",NA,FALSE
"545","2024 Nissan Sentra SR","$31,008",NA,FALSE
"546","2024 Nissan Sentra SR CVT","$31,046",NA,FALSE
"547","2024 Nissan Sentra SR CVT","$31,046",NA,FALSE
"548","2024 Nissan Sentra SR CVT","$31,046",NA,FALSE
"549","2024 Buick Encore GX Preferred- Remote Start | Heated Steering Wheel","$31,087",NA,FALSE
"550","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,098",NA,FALSE
"551","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,098",NA,FALSE
"552","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,098",NA,FALSE
"553","2018 Ford EcoSport SE","$31,139",NA,FALSE
"554","2024 BMW X3 XDrive30e BMW SALES EVENT  LIMITED TIME OFFER","$64,357",NA,FALSE
"555","2024 Subaru Crosstrek Convenience","$31,174",NA,FALSE
"556","2024 Subaru Crosstrek Convenience","$31,174",NA,FALSE
"557","2024 Subaru Crosstrek Convenience","$31,174",NA,FALSE
"558","2024 Subaru Crosstrek Convenience","$31,174",NA,FALSE
"559","2024 Toyota Corolla Hybrid LE CVT AWD- Factory Order","$31,185",NA,FALSE
"560","2024 Nissan Sentra SR | CVT | SUNROOF | HEATED STEERING WHEEL","$31,193",NA,FALSE
"561","2024 Nissan Sentra SR | CVT | HEATED STEERING WHEEL | SAFETY SHIELD","$31,193",NA,FALSE
"562","2024 Toyota Corolla SE CVT","$31,194",NA,FALSE
"563","2024 Buick Envista Sport Touring","$31,205",NA,FALSE
"564","2024 Chevrolet Corvette Stingray Coupe 1LT","$99,014",NA,FALSE
"565","2024 Nissan Sentra SR CVT","$31,211",NA,FALSE
"566","2024 Nissan Sentra SR CVT","$31,211",NA,FALSE
"567","2024 Nissan Sentra SR CVT","$31,211",NA,FALSE
"568","2024 Chevrolet Malibu LS  - Android Auto -  Apple CarPlay","$31,258",NA,FALSE
"569","2024 Nissan Sentra SR CVT","$31,282",NA,FALSE
"570","2024 Nissan Sentra SR","$31,293",NA,FALSE
"571","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,298",NA,FALSE
"572","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,298",NA,FALSE
"573","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,319",NA,FALSE
"574","2024 Mercedes-Benz GLE AMG 53 4MATIC DRIVER'S PACAKGE * 22 INCH MAGS * IN","$142,358",NA,FALSE
"575","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,319",NA,FALSE
"576","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,319",NA,FALSE
"577","2024 Nissan Sentra SR CVT","$31,328",NA,FALSE
"578","2024 Nissan Sentra SR","$31,338",NA,FALSE
"579","2024 Nissan Sentra SR CVT","$31,340",NA,FALSE
"580","2024 Ford Escape Active","$31,344",NA,FALSE
"581","2024 Chevrolet Malibu LS  - Android Auto -  Apple CarPlay","$31,372",NA,FALSE
"582","2024 Nissan Sentra","$31,404",NA,FALSE
"583","2024 Nissan Sentra","$31,404",NA,FALSE
"584","2024 Ram 1500 Sport, Rebel Level 2 Equipment Group, Class IV hit","$61,969",NA,FALSE
"585","2024 Nissan Sentra SR CVT","$31,405",NA,FALSE
"586","2024 Nissan Sentra SR CVT","$31,405",NA,FALSE
"587","2024 Nissan Sentra SR CVT","$31,405",NA,FALSE
"588","2024 Nissan Sentra SR CVT","$31,445",NA,FALSE
"589","2024 Chevrolet Malibu","$31,446",NA,FALSE
"590","2024 Nissan Sentra SR","$31,448",NA,FALSE
"591","2024 Ford Escape Active","$31,492",NA,FALSE
"592","2024 Chevrolet Malibu LS","$31,496",NA,FALSE
"593","2024 Chevrolet Malibu LS","$31,496",NA,FALSE
"594","2024 BMW X1 XDrive28i Sport Seats | Premium Enhanced Package |","$59,541",NA,FALSE
"595","2024 Nissan Sentra SR","$31,503",NA,FALSE
"596","2024 Nissan Sentra SR","$31,503",NA,FALSE
"597","2024 Nissan Sentra SR CVT","$31,504",NA,FALSE
"598","2024 Kia Seltos LX","$31,549",NA,FALSE
"599","2024 Ford Escape Active","$31,575",NA,FALSE
"600","2024 Nissan Sentra SR","$31,588",NA,FALSE
"601","2024 Hyundai Santa Cruz Preferred","$41,738",NA,FALSE
"602","2024 Honda Civic Hatchback SPORT TOURING","$40,046",NA,FALSE
"603","2024 Hyundai IONIQ 6 Preferred | $10000 OFF","$50,860",NA,FALSE
"604","2024 Infiniti QX55 Essential Rates as low as 0.99%","$56,700",NA,FALSE
"605","2024 Jeep Wrangler Willys 4-Dr 4x4 4 Cyl Turbo","$57,401",NA,FALSE
"606","2023 Ram 1500 Classic SLT Crew 4x4 V6 *LEATHER *TONNEAU *STEPS *LINER","$58,492",NA,FALSE
"607","2024 Chrysler Pacifica Hybrid Select","$59,988",NA,FALSE
"608","2024 GMC SIERRA 2500HD SLE","$74,299",NA,FALSE
"609","2024 Ford Expedition Limited MAX **WE PAY YOU $10,000 CASH BACK**","$110,089",NA,FALSE
"610","2024 Nissan Sentra SR CVT","$31,591",NA,FALSE
"611","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,598",NA,FALSE
"612","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,598",NA,FALSE
"613","2024 Chevrolet Malibu","$31,671",NA,FALSE
"614","2024 Mercedes-Benz EQE EQE350","$96,450",NA,FALSE
"615","2024 Subaru Crosstrek Convenience","$31,674",NA,FALSE
"616","2024 Subaru Crosstrek Convenience","$31,674",NA,FALSE
"617","2024 Buick Envista FWD 4dr Preferred","$31,677",NA,FALSE
"618","2024 Nissan Sentra SR CVT","$31,725",NA,FALSE
"619","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,743",NA,FALSE
"620","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,743",NA,FALSE
"621","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,743",NA,FALSE
"622","2024 Volkswagen Jetta Comfortline 1.5T 6Sp","$31,743",NA,FALSE
"623","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,748",NA,FALSE
"624","2024 BMW M2 Coupe M2 Coupe M Carbon Package I M Carbon Package I M S","$99,407",NA,FALSE
"625","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,748",NA,FALSE
"626","2024 Mitsubishi Eclipse Cross ES S-AWC| HEATED SEATS| APPLE CARPLAY| AUTO CLIMAT","$31,774",NA,FALSE
"627","2024 Mitsubishi Eclipse Cross ES S-AWC","$31,774",NA,FALSE
"628","2024 Kia Sportage LX | Collision Alert | Heated Seat | Lane Assist","$31,795",NA,FALSE
"629","2024 Chevrolet Malibu LS  - $201 B/W","$31,824",NA,FALSE
"630","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$31,834",NA,FALSE
"631","2024 Ford Escape Active - LED  CO-PILOT 360  SYNC4  SENSORS","$31,888",NA,FALSE
"632","2024 Mazda Mazda3 GS","$31,890",NA,FALSE
"633","2024 Mitsubishi RVR ES AWC","$31,906",NA,FALSE
"634","2024 Ram 1500 BRAND NEW | 3.55 AXLE | SAFETY GROUP | 4X4 | QUAD","$46,995",NA,FALSE
"635","2024 Nissan Sentra SR CVT","$31,942",NA,FALSE
"636","2024 Kia Seltos EX AWD | Leather | Sunroof | Climate Control","$31,945",NA,FALSE
"637","2024 Kia Seltos EX AWD | Leather | Sunroof | Climate Control","$31,945",NA,FALSE
"638","2024 Nissan Sentra","$31,949",NA,FALSE
"639","2024 Nissan Sentra SR CVT","$31,950",NA,FALSE
"640","2024 Subaru Impreza Touring","$31,970",NA,FALSE
"641","2024 Mitsubishi RVR SE AWC| BLINDSPOT WARNING| REAR CROSS TRAFFIC ALRT","$31,974",NA,FALSE
"642","2024 Nissan Sentra SR","$31,976",NA,FALSE
"643","2024 Nissan Sentra SR","$31,976",NA,FALSE
"644","2023 Audi R8 5.2 V10 Performance RWD 7 sp S tronic coupe","$250,278",NA,FALSE
"645","2024 Chevrolet Malibu LS","$31,984",NA,FALSE
"646","2024 Subaru Impreza Touring Package","$32,049",NA,FALSE
"647","2024 Chevrolet TrailBlazer LS","$32,072",NA,FALSE
"648","2024 Chevrolet TrailBlazer LS","$32,072",NA,FALSE
"649","2024 Chevrolet TrailBlazer LS","$32,072",NA,FALSE
"650","2024 Nissan Sentra SR","$32,083",NA,FALSE
"651","2024 Nissan Sentra SR CVT","$32,086",NA,FALSE
"652","2024 Nissan Sentra SR CVT","$32,086",NA,FALSE
"653","2024 Nissan Sentra SR CVT","$32,086",NA,FALSE
"654","2024 Volkswagen Taos Comfortline 4MOTION","$39,022",NA,FALSE
"655","2024 Nissan Sentra SR","$32,100",NA,FALSE
"656","2024 Nissan Sentra SR","$32,100",NA,FALSE
"657","2024 Hyundai Venue ULTIMATE IVT w/Black Interior","$32,170",NA,FALSE
"658","2024 Hyundai Venue ULTIMATE IVT w/Black Interior","$32,170",NA,FALSE
"659","2024 Nissan Sentra SR","$32,248",NA,FALSE
"660","2024 Kia Sportage LX FWD Automatic","$32,259",NA,FALSE
"661","2024 Kia Sportage LX | Collision Alert | Heated Seat | Lane Assist","$32,295",NA,FALSE
"662","2024 Chevrolet Equinox LS","$32,300",NA,FALSE
"663","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$32,379",NA,FALSE
"664","2024 BMW i7 XDrive60 Sedan BMW SALES EVENT  LIMITED TIME OFFER","$199,647",NA,FALSE
"665","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$32,379",NA,FALSE
"666","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$32,379",NA,FALSE
"667","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$32,379",NA,FALSE
"668","2024 Nissan Sentra SR CVT Heated Seats | Heated Steering | Sunroof","$32,379",NA,FALSE
"669","2024 Kia Sportage LX FWD","$32,395",NA,FALSE
"670","2024 Kia Sportage LX FWD","$32,395",NA,FALSE
"671","2024 Buick Encore GX FWD 4dr Preferred","$32,432",NA,FALSE
"672","2024 Ford Escape Active","$32,444",NA,FALSE
"673","2024 Kia Seltos EX AWD | Leather | Sunroof | Climate Control","$32,445",NA,FALSE
"674","2024 Chrysler Grand Caravan SXT | SAFETY TECH | BRAND NEW | ROADTRIP READY |","$46,999",NA,FALSE
"675","2024 Kia Seltos EX AWD | Leather | Sunroof | Climate Control","$32,445",NA,FALSE
"676","2024 Mitsubishi RVR SE","$32,448",NA,FALSE
"677","2024 Toyota Corolla Hybrid SE AWD","$32,450",NA,FALSE
"678","2024 Subaru Impreza Touring","$32,470",NA,FALSE
"679","2024 Subaru Impreza Touring","$32,470",NA,FALSE
"680","2024 Kia Forte GT-LINE","$32,494",NA,FALSE
"681","2024 Ford Escape Active - COLD WEATHER PACKAGE  REMOTE START  CO-PI","$32,544",NA,FALSE
"682","2024 Hyundai Kona 2.0L Preferred","$32,549",NA,FALSE
"683","2024 Subaru Impreza TOURING","$32,586",NA,FALSE
"684","2024 Chevrolet TrailBlazer AWD LT","$37,084",NA,FALSE
"685","2024 Ford Escape Active - AWD COLD WEATHER PACK  REMOTE START  APPL","$32,588",NA,FALSE
"686","2024 Hyundai Elantra PREFERRED TECH IVT w/Tech Pkg","$32,595",NA,FALSE
"687","2024 Hyundai Elantra PREFERRED IVT w/Tech Pkg","$32,595",NA,FALSE
"688","2024 Nissan Sentra SR","$32,598",NA,FALSE
"689","2024 Mitsubishi RVR SE","$32,598",NA,FALSE
"690","2024 Kia Sportage LX","$32,645",NA,FALSE
"691","2024 Kia Sportage LX","$32,645",NA,FALSE
"692","2024 Kia Sportage LX","$32,645",NA,FALSE
"693","2024 Chevrolet TrailBlazer LT","$32,671",NA,FALSE
"694","2024 Mercedes-Benz GLE450 GLE450","$109,144",NA,FALSE
"695","2024 Buick Encore GX","$32,671",NA,FALSE
"696","2024 Ford Escape Active - AWD  COLD WEATHER PACKAGE  SYNC4A","$32,694",NA,FALSE
"697","2024 Ford Escape Active","$32,694",NA,FALSE
"698","2023 Nissan Qashqai SV AWD  - Sunroof -  Heated Seats - $259 B/W SV AW","$32,728",NA,FALSE
"699","2024 Mitsubishi RVR SE","$32,748",NA,FALSE
"700","2024 Nissan Sentra SR CVT","$32,748",NA,FALSE
"701","2024 Nissan Sentra SR CVT","$32,748",NA,FALSE
"702","2024 Toyota Corolla Cross LE FWD | Incoming","$32,755",NA,FALSE
"703","2024 Nissan Sentra SR CVT","$32,766",NA,FALSE
"704","2024 Dodge Durango SRT | ALCHEMI EDITION | RARE | 6.4L | LAST CALL","$99,995",NA,FALSE
"705","2024 Nissan Sentra SR CVT","$32,766",NA,FALSE
"706","2024 Mitsubishi RVR SE AWC","$32,778",NA,FALSE
"707","2024 Ford Escape Active","$32,794",NA,FALSE
"708","2024 Hyundai Kona 2.0L Preferred AWD","$32,799",NA,FALSE
"709","2024 Hyundai Kona PREFERRED 2.0L  AWD","$32,799",NA,FALSE
"710","2024 Nissan Sentra SR","$32,808",NA,FALSE
